,spent_rate,customer_state,customer_city,customer_count,total_spent,customer_count_percent,total_spent_percent
1050,low,SP,itapecerica da serra,33,1244.63,0.0346849971621366,0.011375682343063687
1051,med,ES,linhares,13,1244.19,0.013663786760841689,0.011371660826443527
1052,high,BA,cruz das almas,7,1244.13,0.0073574236404532175,0.011371112437813507
1053,med,MG,ponte nova,14,1244.02,0.014714847280906435,0.011370107058658466
1054,high,SP,socorro,6,1241.18,0.006306363120388472,0.011344149996837442
1055,low,SP,botucatu,32,1233.08,0.03363393664207185,0.01127011753178452
1056,med,GO,caldas novas,15,1232.9,0.01576590780097118,0.011268472365894459
1057,med,MG,ouro preto,15,1232.89,0.01576590780097118,0.011268380967789454
1058,high,SP,monte alto,7,1232.6,0.0073574236404532175,0.011265730422744348
1059,high,MG,carmo do rio claro,5,1230.44,0.005255302600323726,0.01124598843206357
1060,med,MG,passos,14,1229.88,0.014714847280906435,0.01124087013818337
1061,low,SP,francisco morato,38,1227.35,0.03994029976246032,0.011217746417617455
1062,med,MG,tres coracoes,14,1226.5,0.014714847280906435,0.011209977578692151
1063,high,SP,pedreira,6,1226.14,0.006306363120388472,0.01120668724691202
1064,high,SP,osvaldo cruz,5,1225.19,0.005255302600323726,0.011198004426936678
1065,high,MS,cassilandia,4,1221.85,0.004204242080258981,0.011167477459865472
1066,high,PR,castro,4,1221.19,0.004204242080258981,0.011161445184935236
1067,high,PE,santa cruz do capibaribe,6,1221.1,0.006306363120388472,0.011160622601990203
1068,high,GO,posse,5,1220.99,0.005255302600323726,0.011159617222835164
1069,high,ES,piuma,6,1220.25,0.006306363120388472,0.011152853763064897
1070,high,SC,curitibanos,6,1218.75,0.006306363120388472,0.011139144047314356
1071,med,MS,dourados,15,1214.93,0.01576590780097118,0.01110422997120298
1072,high,RS,santa vitoria do palmar,5,1213.54,0.005255302600323726,0.011091525634607477
1073,med,SP,embu-guacu,15,1212.31,0.01576590780097118,0.011080283667692033
1074,high,MG,paraisopolis,5,1212.3,0.005255302600323726,0.01108019226958703
1075,high,SC,timbo,5,1211.94,0.005255302600323726,0.011076901937806902
1076,med,BA,paulo afonso,13,1211.58,0.013663786760841689,0.011073611606026771
1077,high,MT,colider,5,1208.42,0.005255302600323726,0.011044729804845633
1078,med,BA,juazeiro,13,1206.0,0.013663786760841689,0.01102261146343476
1079,high,SP,santa cruz do rio pardo,6,1205.78,0.006306363120388472,0.01102060070512468
1080,high,MG,ipanema,4,1205.1999999999998,0.004204242080258981,0.011015299615034469
1081,high,GO,minacu,5,1204.53,0.005255302600323726,0.01100917594199923
1082,high,MG,jequitinhonha,6,1204.43,0.006306363120388472,0.011008261960949194
1083,med,RJ,tres rios,13,1204.0900000000001,0.013663786760841689,0.011005154425379072
1084,low,MG,santa luzia,37,1203.49,0.038889239242395575,0.010999670539078856
1085,high,PE,abreu e lima,4,1203.25,0.004204242080258981,0.010997476984558769
1086,med,SP,votuporanga,15,1203.2,0.01576590780097118,0.010997019994033751
1087,med,RJ,japeri,14,1200.4,0.014714847280906435,0.010971428524632742
1088,high,MG,almenara,5,1200.23,0.005255302600323726,0.01096987475684768
1089,high,SP,santa rita do passa quatro,5,1200.0,0.005255302600323726,0.010967772600432597
1090,med,PR,cornelio procopio,14,1198.92,0.014714847280906435,0.010957901605092208
1091,high,GO,inhumas,5,1198.43,0.005255302600323726,0.010953423097947031
1092,low,RS,viamao,32,1195.23,0.03363393664207185,0.010924175704345876
1093,low,SC,itajai,34,1194.43,0.03573605768220134,0.01091686385594559
1094,low,SC,chapeco,29,1193.69,0.030480755081877614,0.010910100396175322
1095,med,SP,itapira,14,1191.28,0.014714847280906435,0.010888073452869454
1096,high,MG,sao joao nepomuceno,5,1191.28,0.005255302600323726,0.010888073452869454
1097,high,RS,casca,5,1191.2,0.005255302600323726,0.010887342268029425
1098,high,SP,miguelopolis,6,1190.44,0.006306363120388472,0.01088039601204915
1099,low,RJ,rio das ostras,32,1189.3999999999999,0.03363393664207185,0.010870890609128775
1100,high,RS,guapore,6,1187.34,0.006306363120388472,0.010852062599498032
1101,med,SP,pedreira,13,1185.67,0.013663786760841689,0.010836799115962432
1102,high,SP,cunha,5,1185.19,0.005255302600323726,0.010832412006922258
1103,high,SP,viradouro,7,1178.85,0.0073574236404532175,0.010774465608349972
1104,high,RS,lagoa vermelha,6,1178.44,0.006306363120388472,0.010770718286044825
1105,high,MG,joao pinheiro,5,1176.3999999999999,0.005255302600323726,0.010752073072624088
1106,low,SP,cubatao,34,1175.22,0.03573605768220134,0.010741288096233665
1107,high,PR,lapa,5,1174.1599999999999,0.005255302600323726,0.01073159989710328
1108,med,SP,boituva,15,1171.69,0.01576590780097118,0.010709024565167391
1109,high,SP,caconde,5,1170.2,0.005255302600323726,0.010695406247521855
1110,low,SP,jandira,34,1169.8,0.03573605768220134,0.01069175032332171
1111,high,MG,taiobeiras,6,1169.6100000000001,0.006306363120388472,0.010690013759326641
1112,med,BA,jequie,13,1161.52,0.013663786760841689,0.010616072692378725
1113,low,RS,passo fundo,31,1160.95,0.0325828761220071,0.010610863000393518
1114,high,MT,pontes e lacerda,5,1160.7,0.005255302600323726,0.01060857804776843
1115,med,SP,andradina,13,1160.27,0.013663786760841689,0.010604647929253273
1116,high,MG,lagoa da prata,5,1158.6,0.005255302600323726,0.010589384445717671
1117,med,RS,lajeado,13,1156.15,0.013663786760841689,0.01056699190999179
1118,med,SP,sao jose do rio pardo,15,1151.13,0.01576590780097118,0.01052111006127998
1119,high,PE,vitoria de santo antao,5,1150.2,0.005255302600323726,0.010512610037514643
1120,high,TO,porto nacional,5,1149.28,0.005255302600323726,0.010504201411854312
1121,high,RN,pau dos ferros,4,1148.07,0.004204242080258981,0.010493142241148876
1122,high,MG,bom jesus do galho,4,1146.85,0.004204242080258981,0.010481991672338434
1123,low,SC,jaragua do sul,31,1146.83,0.0325828761220071,0.010481808876128427
1124,high,MG,manhumirim,5,1146.3,0.005255302600323726,0.010476964776563237
1125,med,MG,nanuque,12,1144.96,0.012612726240776945,0.010464717430492754
1126,high,MG,coromandel,5,1142.15,0.005255302600323726,0.010439034562986742
1127,med,MG,brumadinho,13,1142.01,0.013663786760841689,0.010437754989516691
1128,high,SP,santa rosa de viterbo,5,1141.18,0.005255302600323726,0.010430168946801394
1129,med,RS,esteio,12,1140.73,0.012612726240776945,0.01042605603207623
1130,high,SP,martinopolis,5,1140.59,0.005255302600323726,0.01042477645860618
1131,high,CE,crateus,5,1140.2,0.005255302600323726,0.010421211932511039
1132,high,CE,acarau,4,1140.03,0.004204242080258981,0.010419658164725978
1133,low,RS,novo hamburgo,32,1139.47,0.03363393664207185,0.010414539870845776
1134,high,RS,marau,5,1138.65,0.005255302600323726,0.010407045226235482
1135,high,RJ,cambuci,4,1135.9499999999998,0.004204242080258981,0.010382367737884505
1136,high,SP,alvares machado,4,1135.9499999999998,0.004204242080258981,0.010382367737884505
1137,med,MG,coronel fabriciano,13,1135.43,0.013663786760841689,0.01037761503642432
1138,med,MG,patrocinio,14,1134.52,0.014714847280906435,0.01036929780886899
1139,med,MG,bom despacho,13,1133.56,0.013663786760841689,0.010360523590788644
1140,med,RS,alegrete,13,1132.23,0.013663786760841689,0.010348367642823167
1141,high,ES,montanha,5,1129.45,0.005255302600323726,0.010322958969632163
1142,low,SP,aracatuba,34,1128.99,0.03573605768220134,0.010318754656801998
1143,med,SC,imbituba,11,1127.32,0.011561665720712199,0.010303491173266396
1144,high,SP,sao pedro,4,1126.9299999999998,0.004204242080258981,0.010299926647171255
1145,high,SP,aguai,6,1126.03,0.006306363120388472,0.01029170081772093
1146,high,CE,cruz,5,1125.34,0.005255302600323726,0.01028539434847568
1147,med,BA,barreiras,13,1124.98,0.013663786760841689,0.010282104016695551
1148,high,MG,nova era,6,1124.63,0.006306363120388472,0.010278905083020427
1149,med,MG,sabara,12,1123.7,0.012612726240776945,0.010270405059255092
1150,med,PR,francisco beltrao,13,1122.19,0.013663786760841689,0.010256603945399546
1151,high,PE,trindade,4,1116.85,0.004204242080258981,0.01020779735732762
1152,low,SP,pindamonhangaba,34,1115.37,0.03573605768220134,0.010194270437787088
1153,high,PR,mangueirinha,5,1114.54,0.005255302600323726,0.010186684395071787
1154,med,SP,bertioga,12,1113.78,0.012612726240776945,0.010179738139091515
1155,high,MA,caxias,4,1113.6399999999999,0.004204242080258981,0.010178458565621462
1156,high,GO,novo gama,5,1113.57,0.005255302600323726,0.01017781877888644
1157,high,MA,codo,5,1113.27,0.005255302600323726,0.01017507683573633
1158,med,SC,mafra,13,1111.45,0.013663786760841689,0.010158442380625675
1159,med,MG,nova serrana,13,1111.06,0.013663786760841689,0.010154877854530533
1160,high,PR,goioere,5,1110.8899999999999,0.005255302600323726,0.010153324086745472
1161,low,RJ,barra mansa,34,1108.49,0.03573605768220134,0.010131388541544608
1162,high,AL,penedo,6,1107.98,0.006306363120388472,0.010126727238189423
1163,med,MG,itabirito,12,1106.27,0.012612726240776945,0.010111098162233807
1164,high,CE,camocim,4,1106.08,0.004204242080258981,0.010109361598238739
1165,med,RN,parnamirim,12,1105.15,0.012612726240776945,0.010100861574473404
1166,high,MG,bambui,6,1104.35,0.006306363120388472,0.010093549726073115
1167,high,PR,guaratuba,5,1104.2,0.005255302600323726,0.010092178754498062
1168,high,GO,porangatu,5,1102.07,0.005255302600323726,0.010072710958132293
1169,med,RJ,santo antonio de padua,13,1101.77,0.013663786760841689,0.010069969014982185
1170,high,SP,rio grande da serra,5,1100.2,0.005255302600323726,0.01005561951249662
1171,high,SP,itajobi,5,1098.35,0.005255302600323726,0.01003871086307095
1172,med,SP,nova odessa,12,1096.95,0.012612726240776945,0.010025915128370448
1173,high,PR,dois vizinhos,6,1096.84,0.006306363120388472,0.010024909749215407
1174,med,MG,curvelo,12,1096.49,0.012612726240776945,0.01002171081554028
1175,high,SC,orleans,5,1093.94,0.005255302600323726,0.009998404298764363
1176,high,PI,sao raimundo nonato,4,1093.6499999999999,0.004204242080258981,0.009995753753719257
1177,high,AL,delmiro gouveia,4,1091.4499999999998,0.004204242080258981,0.009975646170618463
1178,low,MG,sao joao del rei,26,1089.72,0.027327573521683378,0.009959834298452841
1179,low,MG,pocos de caldas,32,1089.19,0.03363393664207185,0.00995499019888765
1180,high,RS,carazinho,6,1088.74,0.006306363120388472,0.009950877284162487
1181,high,SP,palmital,6,1088.13,0.006306363120388472,0.009945301999757268
1182,med,SP,cachoeira paulista,12,1087.67,0.012612726240776945,0.009941097686927103
1183,high,PB,santa rita,4,1086.85,0.004204242080258981,0.009933603042316805
1184,low,GO,aparecida de goiania,34,1084.04,0.03573605768220134,0.009907920174810793
1185,high,RO,pimenta bueno,5,1083.89,0.005255302600323726,0.00990654920323574
1186,low,SP,votorantim,30,1080.74,0.03153181560194236,0.009877758800159604
1187,high,BA,bom jesus da lapa,4,1080.51,0.004204242080258981,0.009875656643744521
1188,high,MG,iturama,6,1079.91,0.006306363120388472,0.009870172757444305
1189,high,SP,fartura,5,1078.1,0.005255302600323726,0.009853629700438652
1190,med,MG,formiga,12,1078.02,0.012612726240776945,0.009852898515598623
1191,high,RJ,miracema,6,1077.49,0.006306363120388472,0.009848054416033432
1192,high,GO,sao miguel do araguaia,4,1076.29,0.004204242080258981,0.009837086643433
1193,high,BA,mata de sao joao,6,1075.78,0.006306363120388472,0.009832425340077815
1194,med,SC,cacador,12,1074.96,0.012612726240776945,0.009824930695467521
1195,med,MS,tres lagoas,12,1074.35,0.012612726240776945,0.0098193554110623
1196,med,SP,penapolis,12,1072.56,0.012612726240776945,0.009802995150266653
1197,high,PB,cabedelo,4,1071.8,0.004204242080258981,0.009796048894286381
1198,med,SP,guaira,11,1069.98,0.011561665720712199,0.009779414439175725
1199,high,RS,parobe,5,1069.55,0.005255302600323726,0.009775484320660568
1200,high,MG,abaete,5,1069.44,0.005255302600323726,0.00977447894150553
1201,low,SP,guaratingueta,28,1068.25,0.02942969456181287,0.009763602567010102
1202,high,MG,nanuque,6,1067.05,0.006306363120388472,0.009752634794409668
1203,high,SP,pompeia,4,1062.95,0.004204242080258981,0.00971516157135819
1204,high,PE,catende,4,1061.85,0.004204242080258981,0.009705107779807794
1205,high,SP,ipaussu,5,1061.45,0.005255302600323726,0.00970145185560765
1206,high,MS,paranaiba,5,1060.63,0.005255302600323726,0.009693957210997355
1207,high,MS,coxim,5,1060.29,0.005255302600323726,0.009690849675427231
1208,high,MG,santos dumont,6,1059.38,0.006306363120388472,0.009682532447871905
1209,high,MG,varzea da palma,4,1058.28,0.004204242080258981,0.009672478656321506
1210,med,SP,ilha solteira,12,1058.26,0.012612726240776945,0.009672295860111499
1211,high,PR,irati,5,1056.35,0.005255302600323726,0.00965483882205581
1212,med,SP,garca,10,1054.31,0.010510605200647453,0.009636193608635074
1213,low,RJ,nova friburgo,32,1053.55,0.03363393664207185,0.009629247352654802
1214,high,MG,malacacheta,4,1053.09,0.004204242080258981,0.009625043039824635
1215,high,PE,belo jardim,4,1050.87,0.004204242080258981,0.009604752660513834
1216,med,RJ,seropedica,11,1050.49,0.011561665720712199,0.009601279532523698
1217,med,SP,ibiuna,12,1050.05,0.012612726240776945,0.00959725801590354
1218,med,SC,concordia,11,1048.47,0.011561665720712199,0.009582817115312971
1219,high,SP,ilhabela,6,1043.9,0.006306363120388472,0.009541048181326324
1220,high,SC,faxinal dos guedes,5,1042.55,0.005255302600323726,0.009528709437150836
1221,high,RJ,itaocara,5,1042.35,0.005255302600323726,0.009526881475050764
1222,high,PE,escada,5,1041.59,0.005255302600323726,0.00951993521907049
1223,med,MT,varzea grande,12,1041.28,0.012612726240776945,0.009517101877815378
1224,med,PA,santarem,12,1039.62,0.012612726240776945,0.009501929792384779
1225,med,CE,juazeiro do norte,11,1036.61,0.011561665720712199,0.009474418962778694
1226,low,MG,vicosa,26,1036.16,0.027327573521683378,0.009470306048053535
1227,high,SP,bariri,5,1034.45,0.005255302600323726,0.009454676972097918
1228,high,RJ,cantagalo,5,1034.25,0.005255302600323726,0.009452849009997844
1229,high,RS,tres passos,5,1032.41,0.005255302600323726,0.009436031758677183
1230,high,PA,redencao,6,1032.1,0.006306363120388472,0.009433198417422068
1231,high,PI,corrente,4,1027.3,0.004204242080258981,0.009389327327020339
1232,high,BA,santa maria da vitoria,5,1024.62,0.005255302600323726,0.009364832634879371
1233,high,MG,turmalina,6,1023.8,0.006306363120388472,0.009357337990269075
1234,high,SP,pirangi,6,1023.7,0.006306363120388472,0.009356424009219043
1235,high,PE,carpina,4,1021.8399999999999,0.004204242080258981,0.00933942396168837
1236,low,RJ,nilopolis,31,1020.96,0.0325828761220071,0.009331380928448055
1237,high,RJ,barra de sao joao,4,1020.5999999999999,0.004204242080258981,0.009328090596667922
1238,high,SP,pirapora do bom jesus,4,1020.4399999999999,0.004204242080258981,0.009326628226987866
1239,high,PA,quatro bocas,4,1019.3,0.004204242080258981,0.009316208843017454
1240,med,MG,sao sebastiao do paraiso,10,1017.12,0.010510605200647453,0.00929628405612667
1241,med,PE,camaragibe,11,1014.96,0.011561665720712199,0.00927654206544589
1242,high,PR,nova esperanca,4,1014.3,0.004204242080258981,0.009270509790515651
1243,high,SP,itapolis,4,1013.05,0.004204242080258981,0.009259085027390201
1244,high,PR,sao miguel do iguacu,5,1012.6,0.005255302600323726,0.00925497211266504
1245,med,BA,alagoinhas,11,1012.47,0.011561665720712199,0.009253783937299993
1246,high,SP,santa adelia,5,1012.14,0.005255302600323726,0.009250767799834874
1247,med,SP,lencois paulista,11,1011.79,0.011561665720712199,0.009247568866159748
1248,high,SP,serra negra,5,1010.64,0.005255302600323726,0.009237058084084333
1249,low,SP,poa,31,1010.34,0.0325828761220071,0.009234316140934225
1250,high,SP,embu,4,1009.29,0.004204242080258981,0.009224719339908847
1251,high,RS,santiago,5,1007.6,0.005255302600323726,0.009209273060163238
1252,high,SP,sao simao,4,1005.55,0.004204242080258981,0.009190536448637496
1253,med,BA,valenca,11,1005.37,0.011561665720712199,0.009188891282747432
1254,high,PE,igarassu,5,1004.54,0.005255302600323726,0.009181305240032134
1255,high,MG,leopoldina,5,1003.77,0.005255302600323726,0.009174267585946857
1256,high,SP,pirajui,5,1003.39,0.005255302600323726,0.009170794457956719
1257,high,RJ,pirai,4,1003.1999999999999,0.004204242080258981,0.00916905789396165
1258,high,GO,goianesia,4,1001.0999999999999,0.004204242080258981,0.009149864291910892
1259,high,SP,itapui,4,1000.54,0.004204242080258981,0.009144745998030692
1260,high,SC,barra velha,5,997.29,0.005255302600323726,0.00911504161390452
1261,high,RJ,cachoeiras de macacu,5,997.25,0.005255302600323726,0.009114676021484506
1262,high,SP,candido mota,5,995.6600000000001,0.005255302600323726,0.009100143722788933
1263,high,RJ,sao fidelis,5,995.4,0.005255302600323726,0.009097767372058838
1264,med,PR,pato branco,11,995.07,0.011561665720712199,0.009094751234593721
1265,med,SC,tijucas,10,994.95,0.010510605200647453,0.009093654457333677
1266,high,SP,jardinopolis,5,993.52,0.005255302600323726,0.009080584528318161
1267,high,PR,quatro barras,5,991.33,0.005255302600323726,0.009060568343322372
1268,high,MG,matias barbosa,5,990.05,0.005255302600323726,0.009048869385881909
1269,high,GO,morrinhos,5,989.55,0.005255302600323726,0.00904429948063173
1270,low,SP,lorena,30,989.04,0.03153181560194236,0.009039638177276545
1271,low,SP,jau,25,988.85,0.026276513001618634,0.009037901613281479
1272,low,GO,anapolis,28,987.64,0.02942969456181287,0.009026842442576042
1273,high,MG,ipaba,4,986.44,0.004204242080258981,0.00901587466997561
1274,low,SC,palhoca,27,986.38,0.028378634041748122,0.009015326281345586
1275,high,MG,carmo do cajuru,5,983.55,0.005255302600323726,0.008989460617629567
1276,high,GO,ipora,4,982.75,0.004204242080258981,0.00898214876922928
1277,low,MG,itabira,25,981.59,0.026276513001618634,0.008971546589048862
